N,P,K,temperature,humidity,ph,EC,weather_temperature,weather_humidity,light_intensity,air_pressure,rainfall,crop
41,69,82,20.02381489,16.63294455,6.715587232,2.07,26.76,63.61,519.6,1018.94,26.88,chickpea
52,56,85,20.1187446,14.44228303,6.81712422,1.62,19.17,70.47,774.98,1001.62,12.36,chickpea
34,76,80,20.65691793,15.84572566,7.985417393,2.18,24.63,53.7,868.12,1002.55,27.37,chickpea
42,74,83,19.2582557,14.2804191,7.545258424,2.28,19.51,53.87,501.24,1001.48,0.79,chickpea
34,71,79,17.927806,15.85622899,7.728998197,1.4,19.93,47.02,440.4,992.55,6.38,chickpea
27,73,79,19.16288268,15.83500655,7.354973451,1.36,16.23,88.66,316.61,1005.46,2.03,chickpea
30,70,79,20.26942271,19.96978871,7.313122235,2.2,15.05,58.02,568.74,1009.83,16.17,chickpea
57,57,75,17.09104223,18.25142068,7.785039076,3.25,26.87,55.92,258.61,1022.07,20.35,chickpea
27,79,82,17.06579293,17.54024066,6.307004923,2.58,24.56,71.74,785.45,1009.76,1.74,chickpea
32,71,85,20.62767492,14.44008871,6.403982316,2.56,17.63,92.23,695.84,1001.4,1.03,chickpea
31,76,82,20.8248451,17.85057083,7.599279991,3.32,14.62,67.47,579.78,1027.99,23.43,chickpea
33,75,84,19.46210401,18.72831993,7.217018459,1.95,14.63,51,423.07,1005.72,27.36,chickpea
47,80,77,17.18248372,16.42891834,7.561108006,2.65,25.96,94.76,562.5,1019.93,5.04,chickpea
54,62,80,17.48911699,16.39055394,7.489545074,2.76,15,82.71,897.01,1027.68,14.32,chickpea
47,79,78,17.48395377,14.76014523,6.609696734,2.73,14.64,76.3,274.44,1007.17,19.97,chickpea
35,57,83,19.48316794,17.44534641,7.476800943,1.88,20.96,79.33,328.79,988.98,7.56,chickpea
53,73,77,19.71359733,18.09665739,7.325451279,1.49,21.61,58.71,758.08,991.58,14.85,chickpea
45,61,78,19.48649305,16.06240074,6.489389282,1.69,21.75,52.02,407.11,1007.39,23.82,chickpea
37,78,79,19.95264829,14.82633099,7.786366322,3.27,23.79,70.96,960.46,1000.36,10.39,chickpea
30,75,81,19.41789736,16.80472243,6.408437886,2.54,14.38,51.05,740.31,1023.45,13.33,chickpea
37,55,82,19.45591848,18.02235902,8.423873703,2.71,25.84,56.75,461.05,1018.34,4.6,chickpea
53,65,76,20.19137759,16.41998269,8.719960893,3.22,15.47,67.44,944.19,1015.12,20.23,chickpea
22,60,85,18.8392908,14.74071856,7.811997977,2.44,11.85,77.57,925.87,1009,2.08,chickpea
60,61,78,20.71219282,19.83643308,6.317153205,2.59,17.5,70.34,814.71,994.11,15.95,chickpea
42,67,77,18.99424448,15.9362937,7.114405288,2.79,20.84,81.41,572.7,985.04,29.25,chickpea
39,76,76,19.96837462,15.57324389,8.135900726,3.22,27.66,90.59,840.8,1025.59,12.12,chickpea
35,63,76,17.81564548,17.60756635,7.714153038,2.08,17.35,76.89,113.95,1027.15,15.56,chickpea
30,65,82,20.71424384,15.27824066,7.103798069,1.74,22.97,49.94,155.82,999.09,26.99,chickpea
57,56,78,17.34150229,18.75626255,8.861479668,2.7,22.7,81.6,709.45,1026.67,13.4,chickpea
48,65,78,17.43732714,14.33847406,7.861128148,3.3,11.56,86.77,164.86,994.52,28.75,chickpea
36,56,83,18.89780215,19.76182946,7.4526709,2.13,27.54,87.17,361.73,1002.94,0.64,chickpea
40,58,75,18.59190771,14.77959596,7.168096055,3.46,12.15,94.28,778.44,1003.72,25.95,chickpea
49,69,82,18.31561493,15.36143547,7.26311855,2.78,13.7,87.3,755.21,1016.01,12.98,chickpea
13,60,25,17.13692774,20.59541693,5.68597166,2.01,20.63,49.38,887.52,1011.96,7.56,kidneybeans
25,70,16,19.63474332,18.90705639,5.759237003,1.26,17.12,90.94,139.88,990.98,18.75,kidneybeans
31,55,22,22.91350245,21.33953114,5.873171894,1.94,23.15,95.38,484.88,986.08,20.89,kidneybeans
40,64,16,16.43340342,24.24045875,5.926676985,3.08,11.5,78.62,225.95,1013.42,9.73,kidneybeans
2,61,20,22.13974653,23.02251117,5.95561668,2.05,13.08,81.35,856.94,1028.89,25.51,kidneybeans
26,65,22,17.84806561,18.77621951,5.949949081,1.53,17.37,69.13,303.49,1027.72,6.13,kidneybeans
17,57,21,19.88394011,20.31564139,5.789214289,3.49,16.16,72.58,714.85,1018.2,15.8,kidneybeans
26,80,18,19.32509638,23.3334788,5.581021521,2.34,17.07,70.9,803,1028.67,26.05,kidneybeans
17,59,17,18.4167001,23.42829938,5.689858133,2.62,16.41,54.6,778.5,995.62,29.91,kidneybeans
27,59,22,21.81167649,23.20591245,5.794158504,2.17,19.98,66.1,386.67,1021.15,23.28,kidneybeans
28,58,24,19.72702528,18.28173015,5.748190463,3.03,14.88,50.16,640.3,1001.04,26.86,kidneybeans
25,57,19,17.15432954,19.87070659,5.566522896,1.87,21.31,70.39,829.36,1022.25,24.68,kidneybeans
28,80,17,19.62207826,18.67170854,5.809419584,3.03,15.7,53.33,459.95,980.79,22.98,kidneybeans
25,60,22,21.63149148,21.17919701,5.887263027,1.83,13.46,75.57,953.12,1027.55,28.3,kidneybeans
12,78,23,16.06522754,18.72479695,5.99812453,1.82,22.29,74.28,550.41,990.18,10.51,kidneybeans
6,77,25,20.61162204,24.36314135,5.792744849,1.99,17.8,74.56,658.37,1013.98,2.5,kidneybeans
22,79,17,21.42451099,20.39659714,5.912289889,1.31,26.11,78.1,263.56,1025.92,23.49,kidneybeans
27,80,15,19.07096165,21.21092266,5.788386951,3.31,14.8,80.84,563.37,1014.48,16.02,kidneybeans
10,55,23,21.18853178,19.63438599,5.728233081,2.92,19.14,56,416.55,1024.33,19.69,kidneybeans
23,65,20,23.0429097,22.42610972,5.833940084,3.41,19.15,81.16,753.7,1010.55,21.18,kidneybeans
19,78,16,20.65375833,23.10538637,5.967533236,2.92,23.77,72.07,164.12,998.92,5.05,kidneybeans
19,65,25,18.09551014,18.29318436,5.625096446,3.49,17.72,66.72,474.92,983.15,22.61,kidneybeans
22,70,19,18.23775702,21.07643273,5.515615023,2.6,11.25,79.46,307.11,1015.13,17.84,kidneybeans
37,64,22,17.48189735,18.8251973,5.954665349,3.36,25.29,67.78,850.64,989.1,10.01,kidneybeans
11,71,17,19.9191786,21.47324158,5.74644777,1.59,27.14,51.94,883.82,1000.62,19.28,kidneybeans
18,79,20,20.27514686,23.2353604,5.877347515,2.4,27.1,89.51,430.06,1017.79,19,kidneybeans
21,63,17,15.77370214,19.2303162,5.979973965,3.38,19.68,83.58,583.04,988.95,18.22,kidneybeans
24,80,22,16.71170642,19.17651433,5.635993966,2.8,18.94,64.04,803.45,1013.97,28.14,kidneybeans
34,60,22,17.66148158,18.15302753,5.635231778,3.54,16.1,80.67,844.41,1021.14,19.66,kidneybeans
16,75,21,18.50692825,23.61670065,5.679224346,3.51,15.75,87.51,679.69,1004.87,15.32,kidneybeans
17,77,23,24.51324787,20.81527638,5.670062975,2.62,20.72,66.99,991.19,1008.93,0.42,kidneybeans
37,72,18,18.87614998,24.54038287,5.724242065,1.45,21.95,64.82,106.57,995.04,26.3,kidneybeans
40,73,20,21.59343016,20.31871249,5.811314232,1.59,27.57,76.39,895.56,987.83,12.82,kidneybeans
9,77,17,20.12373284,24.45202552,5.783425416,2.26,25.31,82.28,490.92,982.54,2.85,kidneybeans
1,62,23,15.43546065,18.37477907,5.607808432,3.49,22.08,94.87,510.77,982.33,20.27,kidneybeans
33,59,22,22.64236876,21.59396123,5.946999529,2.63,25.63,56.83,724.84,986.22,22.79,kidneybeans
23,59,19,21.98560799,24.87304788,5.852046999,1.91,27.28,84.1,839.12,989.87,7.62,kidneybeans
6,62,22,20.53052663,18.09224048,5.824090984,2.01,17.07,75.68,673.71,1026.95,15.74,kidneybeans
25,63,20,15.78601387,21.14544088,5.502999119,2.55,19.18,69.2,943,993.48,17.08,kidneybeans
7,79,23,19.6365349,19.68751084,5.821649914,2.87,16.92,84.26,322.29,995.3,1.46,kidneybeans
8,72,17,20.57341244,19.7520218,5.711439256,1.83,22.85,62.33,310.15,980.18,0.75,kidneybeans
27,64,15,20.16080524,24.84207559,5.514927264,1.71,14.83,48.39,734.47,992.88,4,kidneybeans
28,66,23,21.53989176,24.25386207,5.99616119,1.79,23,71.19,222.97,982.65,20.99,kidneybeans
32,57,18,15.53834801,23.75560241,5.695422863,3.48,13.92,62.48,323.78,1007.89,3.72,kidneybeans
27,56,22,19.91853092,20.70099804,5.833010958,3.45,27.11,63.31,778.95,1026.72,29.37,kidneybeans
17,77,24,20.76952209,18.93146941,5.568456899,3.49,20.9,81.82,311.95,1002.03,13.34,kidneybeans
0,65,15,23.46168338,23.22197648,5.645435626,2.86,15.27,51.95,592.6,990.87,11.41,kidneybeans
13,72,21,24.32116642,21.0278674,5.821194486,2.86,24.6,88.48,323.48,1012.4,2.82,kidneybeans
34,60,23,20.12574053,24.96969858,5.659254981,2.64,24.22,93.45,580.72,988.16,19.95,kidneybeans
9,80,19,21.80619564,18.57086554,5.945465949,2.68,25.17,47.21,288.3,984.56,17.89,kidneybeans
11,72,20,19.52226241,24.92607153,5.951177452,2.87,22.28,82,244.78,989.85,4.23,kidneybeans
3,67,24,17.00067625,19.90790546,5.520880014,2.03,11.56,61.67,454.16,1022.29,15.41,kidneybeans
35,69,23,16.78791503,24.96881755,5.578410206,2.93,21.83,90.38,210.02,993.86,16.78,kidneybeans
3,77,25,24.84906168,22.89464642,5.608165195,2.98,11.1,77.49,803.77,984.84,26.64,kidneybeans
23,62,19,16.51783455,20.4555596,5.609435128,3.07,19.87,50.39,112.64,1016.15,23.7,kidneybeans
22,71,17,18.15300153,19.38602098,5.509295379,3.33,22.65,49.81,663.75,1008.07,28.93,kidneybeans
31,79,25,23.18864385,22.3104551,5.902033406,2.62,26.41,92.82,878.89,1028.36,29.62,kidneybeans
34,59,18,23.38002569,21.98879437,5.744117663,2.53,20.32,87.53,364.99,1006.6,5.04,kidneybeans
12,63,17,18.358923,19.37703396,5.717143397,2.11,13.43,90.34,502.02,1028.71,5.82,kidneybeans
27,56,20,19.25975367,20.51346956,5.542690119,3.04,18.5,57.36,349.2,1004.49,8.26,kidneybeans
7,63,24,22.95458237,24.03553105,5.858617867,3.13,11.05,61.28,776.09,1021.49,23.33,kidneybeans
24,67,22,20.120043,22.89845607,5.618844277,1.95,26.99,60.71,394.79,1023.58,26.01,kidneybeans
11,71,24,21.14011423,22.7182355,5.606620346,1.33,23.76,51.1,772.74,1005.26,23.94,kidneybeans
37,74,15,24.92360104,18.22590825,5.582178402,2.58,21.76,55.99,991.57,1020.22,14,kidneybeans
25,76,24,15.33042636,24.91506728,5.56503533,2.81,26.11,82.25,858.76,1020.39,23.17,kidneybeans
34,66,17,18.81097271,21.27833035,5.889614577,1.49,18.32,52.1,739.27,1017.25,8.81,kidneybeans
20,69,15,23.44260668,22.77255917,5.934136378,2.41,18.61,85.47,272.17,999.62,3.43,kidneybeans
37,65,16,22.8352024,18.97267518,5.683548308,3.54,17.32,70.46,615.95,992.9,4.95,kidneybeans
18,74,15,24.9035819,22.27512704,5.70836603,2.77,24.73,84.89,351.88,986.28,28.5,kidneybeans
4,67,25,23.78709569,24.35679348,5.948164454,1.53,25.63,48.86,306.62,1000.59,3.75,kidneybeans
37,56,25,22.05592283,19.60379304,5.774755144,3.43,27.53,94.83,677.11,1002.01,16.64,kidneybeans
5,59,15,18.87492997,20.18238348,5.97229163,3.46,15.68,49.45,732.51,1014.75,17.39,kidneybeans
11,61,21,18.62328774,23.02410338,5.532100554,2.47,12.11,76.79,830.92,991.63,1.96,kidneybeans
22,80,20,23.00884744,18.86880997,5.669560726,1.6,22.25,82.86,970.94,1023.41,3.67,kidneybeans
12,61,19,19.33162606,24.13995025,5.655726817,3.36,12.54,60.32,822.96,1018.22,6.51,kidneybeans
5,74,21,16.24469193,21.35793891,5.591704014,2.71,25.7,56.97,814.9,1021.52,23.91,kidneybeans
27,69,22,17.91652287,24.90814655,5.932323085,2.48,24.84,81.33,310.34,999.8,24.43,kidneybeans
31,75,18,15.46789263,21.43780702,5.824208309,2.9,15.86,53.88,342.89,981.95,20.92,kidneybeans
36,68,20,17.06104474,23.77201471,5.86442953,3.06,15.68,69.34,369.89,1019.88,3.95,kidneybeans
5,65,16,21.32776028,18.48522915,5.866744372,1.45,23.16,85.88,269.39,1020.68,12.31,kidneybeans
32,79,15,23.90910104,20.74619325,5.706198621,3.36,18.6,81.85,490.91,1025.1,27.59,kidneybeans
11,78,22,23.89756791,22.74378977,5.940546818,1.96,23.23,75.6,359.16,986.49,5.11,kidneybeans
0,55,22,22.98666928,20.57940608,5.916779289,3.39,21.06,83.43,734.47,1020.81,18.07,kidneybeans
14,59,15,21.35135729,22.91244883,5.779090476,1.45,23.21,53.74,337.56,1010.59,2.76,kidneybeans
29,68,23,24.1638445,19.27907819,5.82738029,1.99,23.31,47.57,446.77,999.41,0.11,kidneybeans
32,68,19,24.62835037,18.18325169,5.514234138,1.21,26.34,60.58,831.93,1007.79,4.59,kidneybeans
17,64,17,21.02213209,24.93896255,5.662699104,2.76,19.96,49.86,295.26,1018.01,25.83,kidneybeans
13,69,19,17.30844532,20.01730914,5.86390397,1.82,17.09,55.11,134.48,1013.38,7.13,kidneybeans
14,67,22,23.82576704,24.75485098,5.624690248,1.9,17.79,91.8,331.52,1027.5,18.49,kidneybeans
9,69,20,19.30607278,23.96362799,5.591560999,3.31,15.8,57.75,986.95,997.8,23.4,kidneybeans
20,73,22,16.03768615,22.33195853,5.976312538,2.36,20.31,66.03,567.46,1008.1,12.7,kidneybeans
40,78,20,19.18572809,20.83398341,5.669236258,2.92,13.02,56.43,543.28,994.77,7.28,kidneybeans
27,72,23,19.92889503,21.79992115,5.961934481,2.19,12.9,80.33,658.28,1004.38,21.45,kidneybeans
14,67,15,19.56376468,24.67385131,5.690065688,2,27.04,68.3,559.05,1011.03,17.79,kidneybeans
7,56,18,18.31357543,24.32991649,5.698371311,1.42,19.52,71.62,567.21,988.81,8.65,kidneybeans
27,65,18,20.10993761,23.22323766,5.59503163,2.8,18.57,61.63,828.77,1010.25,7.29,kidneybeans
30,63,16,23.60506572,21.90539577,5.525904526,1.63,12.52,81.73,806.75,1011.37,4.64,kidneybeans
37,70,25,19.73136909,24.89487354,5.819403771,2.31,11.47,67.28,129.1,984.18,21.81,kidneybeans
27,63,19,20.93409877,21.1893007,5.562201934,1.41,22.96,58.89,299.57,1016.5,22.46,kidneybeans
22,60,24,18.78226261,20.24768314,5.630664753,2.16,22.24,49.08,501.18,1001,17.74,kidneybeans
3,72,24,36.51268371,57.92887167,6.03160778,1.22,16.14,69.79,122.12,982.4,18.8,pigeonpeas
40,59,23,36.89163721,62.73178224,5.269084669,1.53,14.94,69.03,398.91,1027.96,27.33,pigeonpeas
33,73,23,29.23540524,59.38967583,5.985792703,2.87,12.69,53.84,251.63,1011.57,9.58,pigeonpeas
27,57,24,27.33534897,43.35795962,6.09186275,2.28,21.1,90.91,756.16,1020.77,17.01,pigeonpeas
10,79,18,21.0643684,55.46985938,5.624731338,2.11,20.89,86.66,123.53,1019.72,17.41,pigeonpeas
30,75,25,30.33276599,42.35249879,6.446091759,3.01,26.41,65.62,369.05,1026.25,18.48,pigeonpeas
40,70,20,31.80130272,45.03186173,5.623490043,1.89,27.03,52.49,734.91,1029.86,0.63,pigeonpeas
38,55,19,33.18184225,38.23184742,5.864623352,1.81,25.52,65.49,835.52,1015.26,9.42,pigeonpeas
35,58,20,29.38538562,63.47742011,5.761702519,2.68,12.86,56.66,647.23,1027.52,18.26,pigeonpeas
38,61,21,30.27374995,67.38680755,4.696518678,3.48,23.57,57.03,369.45,990.66,9,pigeonpeas
33,58,24,35.45790488,68.75810535,5.269504214,1.21,27.64,51.21,296.17,1019.12,17.95,pigeonpeas
16,56,17,33.80020039,40.03262418,7.445444883,1.49,16.53,93.43,998.94,999.03,23.85,pigeonpeas
31,72,17,28.69180475,49.47225353,5.833031708,3.13,12.78,85.55,910.67,1011.41,1.76,pigeonpeas
16,80,20,31.24021696,56.67369054,7.339320929,1.45,13.26,82.07,402.96,994.98,26.63,pigeonpeas
27,72,17,28.98039357,57.23265151,6.347929353,1.3,27.04,93.58,996.59,1024.14,8.58,pigeonpeas
40,62,19,27.32198928,34.13737127,4.697750704,1.22,26.98,85.86,506.47,989.82,22.27,pigeonpeas
18,58,16,21.47607807,38.80023714,4.962661422,2.78,18.08,88.12,917.58,1009.64,21.1,pigeonpeas
3,68,16,18.31910448,34.69776639,4.964887857,3.02,16.05,90.17,443.59,1012.23,4.46,pigeonpeas
26,67,24,36.97794384,37.73992903,5.642813116,3.6,18.25,70.24,204.17,1004.85,16.73,pigeonpeas
16,70,20,24.80467592,40.1242747,5.6093956,3.42,27.21,75.06,380.19,1000.31,18.29,pigeonpeas
24,63,19,19.3479443,55.96805489,4.681576043,3.3,20.6,77.83,928.54,993.16,13.69,pigeonpeas
9,76,25,28.88302142,50.12323801,5.70951224,2.15,14.13,57.97,104.78,1021.4,27.96,pigeonpeas
16,55,19,19.54314136,47.19188279,6.413543781,3.52,16.51,91.52,629.89,985.99,26.98,pigeonpeas
28,75,21,24.7741949,50.54621094,6.007508163,2.23,14.44,51.64,442.04,1008.65,6.71,pigeonpeas
16,71,24,18.33124824,38.40975482,4.946369874,1.39,27.73,84.71,196.97,997,18.73,pigeonpeas
24,70,21,19.14729038,45.3733757,5.517208078,2.53,21.68,89.75,908.68,993.51,26.91,pigeonpeas
38,72,21,28.23416057,49.4421345,5.902103172,3.1,14.97,83.78,500.67,980.97,5.53,pigeonpeas
9,66,21,30.11812084,34.13307843,5.719889876,3.06,25.6,88.29,526.22,1006.4,12.6,pigeonpeas
34,56,17,33.4126864,35.42910045,4.548202098,2.91,20.77,61.28,181.99,997.78,22.77,pigeonpeas
1,76,19,24.18553163,46.68746847,6.669529416,3.03,19.45,85.35,712.64,980.31,22.39,pigeonpeas
6,69,19,26.88630675,41.69617915,4.750929218,2.7,27.74,80.48,148.44,991.48,29.36,pigeonpeas
26,73,21,31.33170829,57.97429171,4.946263888,2.33,24.33,52.98,972.24,989.38,17.53,pigeonpeas
27,61,18,33.30711818,67.07780816,5.266227032,2.88,13.2,66.72,619.8,984.7,25.06,pigeonpeas
27,71,23,23.45379018,46.48714759,7.10959773,1.46,23.54,59.25,860.06,987.76,25.19,pigeonpeas
36,61,21,34.53823889,39.04468913,5.617008201,2.3,23.82,75.13,500.57,1017.53,10.77,pigeonpeas
17,73,18,19.50112224,34.51086611,5.632353113,1.91,13.32,91.73,517.44,1018.39,16.87,pigeonpeas
26,72,22,28.76794904,37.57792132,4.674941549,1.3,14.41,66.38,540.21,992.86,7.64,pigeonpeas
17,64,16,30.97758716,32.24914235,7.161797643,2.33,27.51,79.18,741.55,981.98,15.16,pigeonpeas
14,74,19,18.39759147,36.82639309,6.624966131,2.92,19.86,81.85,159.12,1013.9,28.75,pigeonpeas
39,60,15,35.09357419,30.98685456,5.004074624,2.97,13.88,87.08,706.02,980.86,16.1,pigeonpeas
6,66,15,34.93174223,30.40046769,6.345806011,2.05,27.74,52.46,321.9,991.89,8.45,pigeonpeas
8,59,18,29.50523036,35.72032498,6.216814453,2.27,20.05,55.08,790.95,1000.6,5.1,pigeonpeas
2,67,18,34.51934775,47.52980027,5.921666758,3.1,13.87,93.85,425.91,1003.15,26.79,pigeonpeas
1,76,17,28.43430726,52.10010827,6.012719118,2.64,17.03,72.29,343.4,1012.52,5.45,pigeonpeas
16,73,19,18.41645629,34.80541039,4.684079249,2.88,11.63,55.98,133.82,981.48,9.48,pigeonpeas
23,75,25,31.07508973,47.19847683,7.077170002,2.62,22.1,86.83,461.23,988.58,28.77,pigeonpeas
32,70,20,20.89342749,46.24856523,6.208843215,2.74,24.76,88.3,484.85,1002.09,19.14,pigeonpeas
28,59,22,30.90607799,52.79913039,7.05181629,2.33,13.91,68.05,360.6,992.87,14.58,pigeonpeas
5,62,23,27.9348279,66.45457122,4.722222454,3.11,21.8,88.36,908.02,1007.15,4.36,pigeonpeas
36,67,25,35.95176642,36.52780776,6.418062652,1.96,14.38,59.46,749.07,1022.45,22.66,pigeonpeas
1,66,23,19.54317155,56.92831399,4.803564468,2.92,25.68,92.71,259.3,1003.54,28.36,pigeonpeas
24,73,20,19.63736208,32.31528909,4.608695247,3.14,15.35,93.92,320.61,1019.1,11.27,pigeonpeas
17,67,18,31.2192752,56.46868874,5.611510977,2.35,22.63,60.11,599.9,1027.73,11.25,pigeonpeas
5,55,18,33.50876355,45.70976142,7.322097972,3.17,11.31,52.13,564.93,1003.23,24.96,pigeonpeas
5,56,24,24.80710166,45.01110015,5.023115055,1.76,17.75,77.07,546.2,995.63,7.19,pigeonpeas
37,77,17,36.20970524,31.94550613,5.617122801,1.87,13.89,53,667.43,982.1,19.5,pigeonpeas
13,73,20,30.50420876,35.48885969,5.391560418,1.71,26.9,79.24,584.37,1012.28,16.34,pigeonpeas
6,63,23,26.01630259,49.94704718,5.906596905,3.31,16.06,79.85,370.39,1023.62,15.54,pigeonpeas
16,77,22,31.48469278,35.6395615,6.574209678,3.18,16.38,66.53,388.24,997.94,7.08,pigeonpeas
25,64,20,33.15122581,32.45974539,4.807776749,2.48,19.46,61.91,212.74,988.17,8.42,pigeonpeas
34,75,24,23.50222822,51.29019509,4.760038039,3,26.8,47.68,778.86,995.62,21.94,pigeonpeas
20,77,23,34.87248659,38.83786012,5.180271502,1.51,25,83.58,316.5,1004.66,24.07,pigeonpeas
35,80,25,28.09269012,44.93322042,4.895927306,1.25,19.22,63.55,814.63,984.45,29.01,pigeonpeas
14,75,24,24.54757829,57.3414485,6.436160044,1.99,26.72,75.71,474.64,1002.46,3.32,pigeonpeas
36,80,21,33.64769646,48.41490082,7.066087261,3.49,11.83,76.52,823.06,1017.65,15.13,pigeonpeas
7,77,18,20.5591255,60.54880693,6.655918078,1.53,12.85,49.84,517.97,1015.54,8.46,pigeonpeas
29,78,25,19.95991719,59.33157782,5.982854523,3.52,15.22,48.97,527.94,1013.28,15.47,pigeonpeas
30,60,21,28.87667593,62.4901206,5.457871273,1.66,26.64,95.91,614.08,990.96,8.61,pigeonpeas
20,74,16,36.04353699,43.61444121,4.759490199,2.28,13.33,83.48,214.04,1012.82,3.17,pigeonpeas
19,57,23,23.6734328,47.2879691,7.342409555,3.49,15.5,51.77,353.49,998.2,2.13,pigeonpeas
3,60,19,25.74679443,40.7192594,4.820788186,2.55,16.06,77.49,736.69,1027.37,8.8,pigeonpeas
5,77,19,31.08564994,66.68832981,6.242052013,1.57,19.54,73.1,750.74,1019.1,15.94,pigeonpeas
5,68,20,18.72987676,61.33186249,5.001038726,3.04,21.14,69.4,613.38,1027.98,4.05,pigeonpeas
37,73,21,29.50304807,63.46513414,5.560224583,3.29,22.58,80.21,403.35,1025.1,29.4,pigeonpeas
9,59,24,20.43517772,39.37252634,4.747352458,2,14.84,49.06,250.69,987.76,25.14,pigeonpeas
20,72,15,36.00415838,56.01334416,7.313517308,2.95,22.05,50.92,160.7,983.89,22.33,pigeonpeas
31,56,23,31.46846241,35.39454002,5.661826398,3.02,25.11,48.72,570.14,1012.61,6.6,pigeonpeas
0,70,21,36.30049702,56.03021253,4.672437054,1.32,21.08,73.56,823.84,1011.36,14.82,pigeonpeas
21,74,15,29.49096726,67.10604388,6.471862118,2.49,27.63,59.72,832.71,1025.87,5.43,pigeonpeas
13,67,18,30.5753044,34.75591197,5.384762927,3.48,22.48,48.35,520.88,998.82,24.9,pigeonpeas
27,74,20,24.69487673,59.96669215,5.859813416,2.2,22.98,85.79,559.15,1013.82,5.75,pigeonpeas
29,72,24,23.17409556,36.67847052,6.962386495,2.04,25.48,85.94,360.77,1015.43,28.69,pigeonpeas
5,68,20,19.04380471,33.10695144,6.12166671,1.45,15.75,69.57,504.24,999.1,19.53,pigeonpeas
39,57,19,29.32379604,45.93248374,6.421748487,1.52,12.65,92.3,688.36,1018.52,28.67,pigeonpeas
22,62,16,34.6455408,54.32342534,4.828936119,2.31,24.31,80.35,834.58,1025.28,25.99,pigeonpeas
18,55,23,21.9989826,56.31006755,6.98571967,1.81,12,47.92,525.84,991.29,5.77,pigeonpeas
39,77,21,22.99774444,60.24218572,4.603563116,1.37,15.37,64.05,418.49,983.32,3.77,pigeonpeas
13,75,20,30.55992394,35.29006485,6.979540061,2.15,27.85,81.1,970.61,1002.68,5.74,pigeonpeas
27,71,24,31.46417866,48.17631461,7.064973419,2.04,17.17,78.89,693.67,1010.98,22.2,pigeonpeas
26,64,22,25.95058595,40.58227261,5.16516459,2.15,22.36,49.65,710.18,999.66,1.99,pigeonpeas
23,55,16,21.01142393,69.69141302,5.111488821,2.9,27.13,91.2,972.43,1022.18,4.91,pigeonpeas
4,69,19,19.25100056,47.70351758,5.374358869,2.9,18.43,87.36,903,1005.87,15.13,pigeonpeas
20,67,19,19.24462755,50.54495302,5.671419084,3.13,15.12,71.07,996.18,1024.28,0.58,pigeonpeas
7,74,17,22.47253208,62.56532471,5.667419697,1.66,24.78,91.33,214.34,1013.41,12.65,pigeonpeas
17,64,18,36.75087487,58.25799145,6.07938452,1.54,15.96,93.05,749.62,1013.17,2.73,pigeonpeas
35,71,17,29.89286629,66.35375127,6.931924963,2.28,11.75,78.25,141.37,1027.46,10.26,pigeonpeas
11,72,22,29.37735586,44.82294584,6.842744374,2.49,20.5,73.43,897.79,995.43,11.06,pigeonpeas
20,60,22,29.65052947,42.89833235,6.876572503,1.82,24.69,87.63,169.84,1023.69,26.07,pigeonpeas
10,71,18,19.54284889,66.34777265,6.151029296,1.73,16.1,53.1,339.03,1021.59,2.31,pigeonpeas
33,61,24,20.04611791,48.93905624,4.567446499,3.49,19.86,76.81,144.95,1017.09,28.55,pigeonpeas
3,49,18,27.91095209,64.70930606,3.692863601,2.34,15.27,86.26,296.24,1014.44,6.9,mothbeans
